"";"CACO2";"CO115";"COLO201";"COLO205";"COLO320";"DLD1";"HCC2998";"HCT116";"HCT15";"HT29";"IS1";"IS2";"KM12";"LIM1215";"LIM2405";"LOVO";"LS174T";"RKO";"RW2982";"RW7213";"SKCO1";"SW1116";"SW403";"SW48";"SW620";"SW837";"SW948";"T84";"TC71";"VACO5"
"ABHD14A";0,46693575;0,5160057;0,408767475;0,482171025;0,64607935;0,71588105;0,6597494;0,5948528;0,582446;0,54739985;0,8237871;0,37822119;0,34275935;0,4733931;0,33837875;0,5077218;0,15138775;0,14907394;0,63402965;0,5980269;0,66943685;0,65919295;0,5607692;0,393053225;0,6541033;0,6347534;0,553968;0,47980235;0,52726585;0,65006385
"ABHD2";0,102206255;0,074882065;0,05343356;0,04834269;0,078437525;0,087762495;0,048409705;0,05369915;0,04220877;0,042185005;0,08698228;0,05019752;0,06578902;0,070430895;0,053412355;0,08431865;0,047078605;0,0489077;0,04653629;0,039653175;0,04267333;0,04276158;0,084817855;0,0567129725;0,04752502;0,04028437;0,05141297;0,038630765;0,062183175;0,031545225
"ABHD4";0,0716439;0,049350565;0,04885535;0,04152533;0,055356635;0,055357455;0,040222025;0,0410213;0,03605717;0,045276935;0,054942155;0,047166655;0,041272045;0,046933345;0,049109955;0,048022115;0,03379664;0,05263332;0,043361;0,043280465;0,04263812;0,05312895;0,06343529;0,0414590775;0,04533702;0,03904999;0,04623119;0,03513527;0,047610315;0,048309815
"ABHD5";0,024510335;0,031169175;0,03085397;0,016912385;0,14520687;0,03908725;0,03242885;0,126744835;0,02202227;0,03766543;0,03636348;0,02429478;0,031780785;0,03073898;0,02167286;0,0398876;0,01744979;0,23482903;0,034644875;0,021301835;0,01966228;0,022281525;0,03134247;0,0222603825;0,043082345;0,024310145;0,02536179;0,015647355;0,04003593;0,01887368
"ABHD6";0,046563135;0,051442375;0,046968635;0,043376385;0,04017042;0,05160037;0,03435732;0,030308115;0,032495525;0,035675165;0,050572665;0,03679105;0,047233395;0,050734265;0,040904;0,052115785;0,039300835;0,03069052;0,04080585;0,03875255;0,03997307;0,045350235;0,04871796;0,03822282;0,033362145;0,045384165;0,041639825;0,025165775;0,03817184;0,036410685
"ABHD8";0,280796085;0,89838765;0,4103446;0,6184907;0,36823925;0,6794348;0,33452489;0,45681085;0,5486519;0,57097985;0,478161645;0,477818325;0,8799486;0,37948894;0,29265954;0,6152772;0,44793209;0,560578;0,7664718;0,456555395;0,475185615;0,45459383;0,37373673;0,74633215;0,33361061;0,26587778;0,477972155;0,501585245;0,508953635;0,65513755
"ABI1";0,03239051;0,054787255;0,03395323;0,01949653;0,021187395;0,05370427;0,02893567;0,022718785;0,01656652;0,022743165;0,057568665;0,05092338;0,045435645;0,03787355;0,030174535;0,035517525;0,020891635;0,024695105;0,02802805;0,022254215;0,027475485;0,02547895;0,04721221;0,0224816675;0,020387745;0,03053458;0,03355864;0,014630915;0,02681061;0,019226345
"ABI2";0,03440974;0,04750768;0,03787934;0,02869154;0,03475382;0,04315962;0,034648505;0,034388115;0,0248509;0,03570058;0,03762636;0,037221805;0,05310805;0,035843055;0,031452565;0,038226405;0,025252965;0,032895555;0,02994771;0,025827925;0,03127127;0,033987145;0,04323387;0,0350974925;0,02865695;0,037683905;0,03447006;0,024071445;0,029275365;0,0343719
"ABI3";0,5635331;0,857376;0,5958451;0,5503095;0,6832837;0,7320929;0,6497968;0,84497835;0,5379063;0,237560325;0,57287;0,1941146;0,45994305;0,451953005;0,535416;0,37985805;0,12200321;0,57493695;0,4156734;0,56156245;0,4131587;0,2759368;0,306376335;0,735788275;0,6811906;0,6535468;0,63545125;0,06930806;0,7635618;0,6754837
"ABL1";0,07308114;0,133127845;0,07910118;0,0418255;0,036987775;0,1084386;0,054306175;0,33883737;0,087471005;0,05359253;0,09107714;0,054158255;0,22068624;0,21051834;0,109443595;0,19583047;0,064730125;0,029711815;0,068392445;0,03730358;0,06074238;0,040283125;0,079367355;0,0834152925;0,087138675;0,043461845;0,043415965;0,03002939;0,4544357;0,13593253
"ABL2";0,30777898;0,0645918;0,054733785;0,1334219;0,04740824;0,112546245;0,12273908;0,082966925;0,054724435;0,164907485;0,11155937;0,08956727;0,25273031;0,405470915;0,13089503;0,250707075;0,096046575;0,048607755;0,248782965;0,138062425;0,12453567;0,280831765;0,23642436;0,3390584075;0,13304695;0,069757205;0,18327508;0,1897249;0,08411656;0,252878755
"ABLIM1";0,61984665;0,81641515;0,36733735;0,38129;0,4031696;0,6283425;0,5104695;0,83068785;0,3901173;0,58740695;0,7872172;0,34660599;0,54977885;0,5168841;0,786255;0,607839;0,080496795;0,71610375;0,44275835;0,367479185;0,45943991;0,38500997;0,3607298;0,8271512;0,44802375;0,43065855;0,4420112;0,30273718;0,396769065;0,75544715
"ABLIM3";0,38255745;0,205289475;0,06028716;0,0410798;0,066471545;0,5437506;0,12815108;0,05506628;0,3582124;0,055420205;0,235163155;0,03997614;0,36098255;0,05594535;0,062966725;0,170889545;0,044117765;0,83267185;0,04095263;0,364246475;0,054210505;0,02872494;0,099476755;0,646979575;0,132865005;0,04964639;0,03442217;0,043048505;0,6824707;0,23537664
"ABO";0,8973185;0,70248715;0,04461501;0,0292604;0,27484645;0,049304315;0,49675859;0,8566327;0,17104651;0,60216405;0,5071374;0,02889245;0,4238551;0,064267535;0,067842555;0,099209285;0,030877415;0,66417755;0,4075112;0,03279047;0,166328305;0,09000697;0,04875443;0,20123275;0,5493995;0,48187397;0,213079015;0,290942125;0,6423504;0,24252259
"ABR";0,67091065;0,87275775;0,59608695;0,71691755;0,44363985;0,8597445;0,428390175;0,46927605;0,8641654;0,6219091;0,8664154;0,86745825;0,700934;0,8631869;0,86569485;0,75282785;0,81834775;0,86501515;0,4804474;0,6667245;0,5548266;0,6917653;0,40922675;0,8760907;0,434301015;0,364567385;0,67816885;0,8404552;0,58631405;0,81324425
"ABRA";0,89140615;0,9045644;0,6503048;0,84917735;0,63795815;0,903998;0,8644532;0,906803;0,8232974;0,78710035;0,8872195;0,5854628;0,87376185;0,8207139;0,91705515;0,7874552;0,78305675;0,88191045;0,8545765;0,8960019;0,93388205;0,89924545;0,8602236;0,8192823;0,7914042;0,8072482;0,8672839;0,76432195;0,92876705;0,8319341
"ABT1";0,048011035;0,052999435;0,04638839;0,03709816;0,037882985;0,06235367;0,032195935;0,045955235;0,03686581;0,0398506;0,076839625;0,04349184;0,05248843;0,052817265;0,045589775;0,038357095;0,026373135;0,04895305;0,033429135;0,0296982;0,040835315;0,04657167;0,056138235;0,0386431775;0,04292658;0,039602645;0,05112123;0,025967115;0,110301535;0,045217255
"ABTB1";0,69935205;0,7040355;0,09705004;0,3863976;0,46823655;0,8218884;0,4982824;0,5434803;0,75074425;0,62508365;0,37701395;0,123052;0,7381877;0,43408265;0,15996052;0,2573047;0,2658281;0,41781355;0,2661582;0,2386263;0,61142195;0,275756;0,140622545;0,5058727475;0,46372505;0,339350775;0,361147;0,54666565;0,55184985;0,22328135
"ABTB2";0,180676085;0,480620645;0,0540154;0,035089385;0,049393735;0,53501665;0,19138028;0,59377325;0,54587115;0,04409661;0,462802775;0,30465714;0,48358727;0,484715765;0,306619895;0,40236716;0,38527375;0,048949185;0,19919905;0,23598238;0,08558797;0,041467215;0,051117835;0,70318285;0,16700583;0,03669213;0,053798575;0,08355037;0,5544621;0,46153279
"ACAA1";0,06676244;0,065786085;0,04894721;0,04750066;0,34747032;0,064314405;0,03837699;0,07759604;0,02937031;0,07395031;0,059565035;0,05031338;0,04408391;0,057892715;0,04830857;0,058309795;0,03238494;0,04741671;0,050207235;0,037536225;0,02940077;0,05577217;0,069448065;0,0449475075;0,037102635;0,04477015;0,04594924;0,024416035;0,039951515;0,03600099
"ACAA2";0,028711515;0,037041405;0,035457575;0,024758355;0,022211625;0,039647205;0,02665151;0,353000585;0,02001314;0,03344464;0,03538017;0,03926593;0,118873355;0,02972833;0,031462215;0,03221759;0,039483025;0,1275745;0,03168981;0,0267864;0,027618455;0,040520745;0,040994115;0,05731529;0,026414015;0,026467765;0,019075235;0,022359495;0,29997894;0,02253037
"ACACA";0,03980394;0,04669697;0,03983421;0,0427093;0,03784684;0,05962022;0,03378917;0,02418513;0,02613978;0,04239494;0,04616843;0,04065793;0,03567481;0,03786419;0,04314294;0,03205417;0,02915892;0,03773692;0,04471494;0,03258248;0,03589375;0,04133905;0,03942926;0,03473926;0,03507458;0,03301347;0,03933686;0,03107253;0,03272503;0,03120234
"ACAD8";0,04373193;0,066801755;0,04484913;0,038759355;0,02733218;0,080441315;0,03211022;0,18682529;0,037099725;0,044671635;0,06459267;0,04235781;0,06235791;0,033552645;0,04438596;0,03240052;0,025863585;0,033864655;0,029151475;0,02821303;0,02592867;0,03341218;0,038717795;0,0358379975;0,02832314;0,026786575;0,026159695;0,021691095;0,062954505;0,02426685
"ACAD9";0,04193112;0,03689283;0,035151385;0,029414285;0,032227365;0,038410555;0,02716121;0,026891425;0,026944755;0,02957353;0,044709005;0,033838385;0,04519919;0,032106295;0,03578302;0,0386618;0,02549801;0,035466195;0,025816045;0,02635868;0,034114035;0,03652625;0,04139358;0,02878148;0,02764518;0,028135615;0,028587525;0,02445748;0,0249534;0,02729861
"ACADL";0,30402005;0,9413596;0,07872255;0,2208201;0,7404335;0,68530885;0,07088571;0,9573533;0,60154455;0,6195512;0,59706635;0,08003987;0,9336164;0,049977935;0,94464195;0,41401795;0,11008315;0,9438185;0,08022348;0,41150775;0,4278994;0,046627505;0,063418765;0,958315375;0,12961022;0,037103075;0,79414705;0,034981285;0,50986785;0,93042735
"ACADM";0,36560285;0,5714103;0,02601208;0,023573185;0,02737166;0,04834955;0,01734085;0,128985285;0,01640303;0,026747625;0,027799545;0,19290455;0,045377925;0,02811866;0,03734185;0,032333195;0,01642515;0,02552839;0,156455985;0,033684635;0,030319525;0,03477036;0,049885875;0,56011605;0,019386115;0,1738186;0,042781925;0,0206779;0,07700549;0,136722125
"ACADS";0,07323532;0,07439936;0,06604331;0,0544069;0,085652405;0,1455203;0,066537405;0,053263315;0,08212651;0,068943755;0,4879152;0,06816334;0,08818867;0,11373105;0,075465915;0,067586125;0,048807615;0,05888899;0,054733115;0,070766385;0,062496545;0,05225345;0,08516409;0,0586329375;0,095902885;0,05845792;0,06835392;0,06105103;0,071678135;0,06942409
"ACADSB";0,02596184;0,03014899;0,03103448;0,01979498;0,01846785;0,04312078;0,01563172;0,01510291;0,01686191;0,0232859;0,02992806;0,03521127;0,05023242;0,02397378;0,02102102;0,02856142;0,01241497;0,02256574;0,01901709;0,02083977;0,02757318;0,01545218;0,03106693;0,02596794;0,02088597;0,01508085;0,03496933;0,01741137;0,01745339;0,01924779
"ACADVL";0,48603725;0,6548296;0,59789395;0,57635585;0,48240235;0,37121375;0,71451765;0,7014368;0,3742148;0,111049205;0,56784535;0,16968532;0,4680835;0,31239505;0,6451316;0,21174535;0,17874994;0,6905397;0,303182;0,095145715;0,32837155;0,155256085;0,113122685;0,758056875;0,66975365;0,44118435;0,42497285;0,3449199;0,8082804;0,54925715
"ACAT1";0,130674365;0,160348945;0,144642605;0,157603905;0,15102189;0,135862015;0,14151084;0,13969783;0,13110389;0,1245263;0,13433307;0,131482715;0,14435366;0,14700875;0,13632902;0,159285625;0,121995855;0,13760989;0,151279825;0,139275115;0,133608315;0,12041225;0,15826667;0,1321451925;0,121715115;0,14131111;0,148331815;0,131032175;0,110519425;0,131698115
"ACAT2";0,274525755;0,251218905;0,29712119;0,29807558;0,17365127;0,418709695;0,226699825;0,3882986425;0,26508183;0,400426955;0,33904382;0,209820435;0,435662905;0,248872415;0,283624055;0,259144795;0,2157995775;0,2752021735;0,285720545;0,333554351;0,28827649;0,19695096;0,250442525;0,289285665;0,25892687;0,255605315;0,27278001;0,290239971;0,401620885;0,2684418885
"ACBD3";0,055873665;0,064916735;0,04568166;0,054491045;0,04252004;0,065370795;0,04864261;0,056816075;0,04233573;0,04937937;0,06110853;0,05073045;0,066618695;0,05106926;0,054720705;0,059129535;0,045543545;0,04753175;0,052118305;0,04482085;0,0434971;0,045808985;0,05318668;0,04607989;0,046529135;0,041811735;0,050239355;0,039848265;0,048415125;0,044265405
"ACBD5";0,025956115;0,18548887;0,029051105;0,0271925065;0,02529141;0,18688346;0,03402791;0,042648425;0,06285339;0,0552503525;0,1309108;0,05438665;0,049060575;0,05226781;0,02907184;0,028321865;0,0277714255;0,019122;0,0252895085;0,033390276;0,189610185;0,050871965;0,057469035;0,05979024;0,03047074;0,023469225;0,053986315;0,0851015965;0,089835595;0,017832255
"ACBD6";0,04973983;0,04491927;0,028110335;0,030020495;0,027061755;0,04396308;0,02701994;0,025257525;0,017634675;0,032242945;0,044428335;0,0344913;0,032787475;0,03132166;0,04496689;0,03341856;0,01905419;0,026496415;0,02913419;0,021140305;0,021692715;0,02971875;0,033546865;0,024201425;0,02037058;0,023893485;0,026540425;0,01969247;0,04708865;0,01909055
"ACD";0,9160708;0,90731885;0,9128109;0,92219825;0,9257439;0,9106836;0,9201128;0,9192626;0,9167743;0,9177276;0,901656;0,9105558;0,90372545;0,91418475;0,91085145;0,9074568;0,90056495;0,9085487;0,91394165;0,9232345;0,917943;0,91661735;0,9023916;0,9185049;0,9193563;0,9112647;0,91900325;0,91635955;0,9138835;0,90419495
"ACE";0,03697003;0,9463285;0,1000699;0,3539419;0,5910348;0,1605645;0,04813556;0,5726467;0,3940834;0,506051;0,08644928;0,03648156;0,4651322;0,03049759;0,02883425;0,7129947;0,1017861;0,02909399;0,7776731;0,02563043;0,3675464;0,08074182;0,1146586;0,5345768;0,04476992;0,3093882;0,2307238;0,3796004;0,9412539;0,03510044
"ACE2";0,622443;0,750666;0,4659776;0,3587786;0,7925011;0,6140815;0,7700109;0,7151811;0,7142857;0,354493;0,7924345;0,2171625;0,6824561;0,4550649;0,7529919;0,6974336;0,08479367;0,1512532;0,5817923;0,7796068;0,7063291;0,6063386;0,3594971;0,79868465;0,7934057;0,6183575;0,7110471;0,5700842;0,8066581;0,7487047
"ACHE";0,03582095;0,55999925;0,132278295;0,136768355;0,025347075;0,39114125;0,138122415;0,03663316;0,14434368;0,249835665;0,076752825;0,15732203;0,04446334;0,151092995;0,035128445;0,05340255;0,01901675;0,5070351;0,023941915;0,01868562;0,08990471;0,02154797;0,039392595;0,482462075;0,14043056;0,02068917;0,098872965;0,07412927;0,22657681;0,47047275
"ACIN1";0,061828055;0,0684167;0,05094204;0,05631097;0,046681075;0,07483904;0,0492102;0,04886718;0,036864305;0,061024425;0,061041205;0,057079685;0,048339785;0,0607101;0,044511955;0,048618695;0,041931505;0,05199754;0,039977395;0,04052929;0,040051315;0,032560845;0,077772245;0,041388505;0,04310981;0,042781785;0,04767724;0,046319055;0,036889065;0,041655395
"ACLY";0,038856635;0,046775655;0,0434856;0,032390005;0,05446165;0,06225435;0,036678865;0,05199353;0,02896564;0,027099065;0,07012246;0,04609458;0,0505485;0,196416025;0,041684265;0,05593577;0,02849985;0,172203165;0,034292565;0,024545425;0,035389065;0,03135482;0,035910715;0,045481405;0,031481475;0,03101057;0,03765002;0,061711185;0,079217885;0,0377748
"ACMSD";0,191517;0,34909985;0,2595878;0,12180783;0,07286469;0,17114785;0,7082215;0,72396445;0,082541045;0,115891785;0,1434031;0,069434005;0,3261124;0,076086835;0,3337789;0,073182865;0,05185545;0,21842977;0,091261665;0,35126157;0,07095399;0,15582026;0,08898369;0,6994629;0,5345124;0,11358629;0,061411485;0,040887955;0,06340189;0,64613085
"ACO1";0,04830633;0,16408847;0,034932475;0,044896545;0,144955555;0,06476436;0,03104094;0,035910805;0,02599151;0,02869432;0,057102145;0,03413677;0,046895585;0,0872289;0,045817985;0,031106015;0,138272735;0,035174435;0,02753519;0,053704215;0,137869475;0,027372985;0,034071765;0,040194335;0,03779744;0,035191175;0,030267655;0,03051674;0,064980865;0,03003484
"ACOT11";0,80686215;0,80656665;0,67350505;0,76989035;0,7649238;0,7921651;0,2592552;0,8419872;0,80399735;0,5176113;0,80114065;0,82475855;0,7644076;0,81998815;0,8321286;0,78327335;0,54305905;0,7461699;0,7929132;0,82716065;0,8310001;0,8426586;0,77347965;0,822499975;0,2601887;0,780188;0,80588405;0,74288515;0,78683935;0,48908545
"ACOT12";0,9026516;0,87083205;0,8758754;0,8145369;0,87916915;0,8761492;0,80320875;0,92104855;0,9169534;0,89768645;0,86256325;0,41859785;0,8775587;0,37420551;0,9000142;0,728794;0,255037975;0,90702825;0,8311627;0,62389025;0,5120866;0,76784595;0,5989199;0,915214325;0,70131085;0,8366692;0,5819191;0,7825487;0,8181711;0,8776584
"ACOT4";0,7660608;0,91216565;0,6430937;0,6287917;0,70302155;0,72599825;0,65011755;0,9352792;0,74679935;0,6692023;0,64295635;0,64188255;0,9089327;0,63914085;0,6577639;0,63815655;0,6707572;0,91696355;0,6189504;0,6629327;0,6564061;0,63713625;0,6547891;0,9284925;0,6641508;0,6453823;0,6572042;0,70826435;0,7055206;0,70304345
"ACOT7";0,077415525;0,072684665;0,04779887;0,03187661;0,220716265;0,144040955;0,229284905;0,188410725;0,17665483;0,08961525;0,071074935;0,077948025;0,109289955;0,074932245;0,074212145;0,107456065;0,037370275;0,055744155;0,078667635;0,036752985;0,20584302;0,041670805;0,06852902;0,162255395;0,19862202;0,0813677;0,073383035;0,25008784;0,1280925;0,05051734
"ACOT8";0,036362295;0,440841915;0,030834335;0,02468702;0,025514675;0,44731345;0,030782675;0,42631063;0,42476085;0,29562169;0,480887525;0,25124249;0,33529961;0,08576835;0,040491545;0,05797479;0,056438825;0,41816721;0,295566955;0,12646318;0,05497623;0,035139485;0,039275285;0,418426635;0,038790395;0,05914534;0,03701997;0,07255255;0,1728609;0,392723855
"ACOX1";0,186014465;0,098451095;0,043359895;0,05016162;0,031883145;0,07072366;0,036783585;0,046305095;0,02771843;0,07495973;0,071772985;0,050692395;0,05501851;0,042983155;0,04059361;0,04455445;0,034016075;0,029380235;0,20769684;0,069762805;0,05522064;0,03448724;0,048099015;0,04150162;0,03695246;0,06273807;0,051309465;0,028607105;0,10124361;0,0336192
"ACOX2";0,77615585;0,90285685;0,81162075;0,518453;0,8360365;0,79581385;0,9023928;0,89820595;0,8888482;0,62067515;0,8460934;0,3099852;0,7269965;0,80575445;0,781865;0,77911455;0,061622595;0,8109202;0,29087615;0,10945275;0,8586113;0,5463959;0,08301078;0,897728825;0,81514545;0,7727424;0,24781295;0,548088;0,8908646;0,8391929
"ACOX3";0,04111882;0,03883625;0,03754891;0,02858752;0,0288352;0,044826805;0,03356703;0,03705827;0,027938035;0,031558445;0,03898241;0,03562129;0,037174775;0,04122951;0,04183692;0,041098585;0,029071365;0,03412762;0,033013555;0,030139295;0,032576795;0,03352803;0,04766088;0,0328775;0,035001805;0,03548558;0,029312885;0,03022148;0,02811324;0,03401283
"ACOXL";0,7486129;0,79282385;0,6933434;0,7705397;0,67920155;0,80240715;0,68364255;0,83997235;0,8384205;0,6798419;0,81486205;0,46013895;0,7748311;0,7816293;0,8461788;0,8018477;0,3323226;0,69786045;0,55595945;0,7956498;0,8223416;0,7864654;0,5866502;0,834124475;0,6899728;0,67054755;0,69672765;0,4975933;0,8291567;0,79750855
"ACP1";0,4621653;0,3373266;0,1995452;0,1667897;0,1988062;0,6529148;0,8078412;0,7371314;0,2743259;0,4121071;0,3089676;0,1845842;0,2755299;0,2027972;0,1817232;0,2117576;0,1200996;0,1688654;0,6454802;0,1199774;0,1329073;0,124609;0,2270531;0,13971655;0,7278517;0,5983363;0,1291391;0,1384522;0,5929312;0,146709
"ACP2";0,02034358;0,03083049;0,01642336;0,01847353;0,01029853;0,02419303;0,01573313;0,01570133;0,01221569;0,02068383;0,02173529;0,0271322;0,02864492;0,02025899;0,02369366;0,01617021;0,009201609;0,01995685;0,01544706;0,01352921;0,01694375;0,01711302;0,02758382;0,01472384;0,01406314;0,01474391;0,0191248;0,01095441;0,01594258;0,0118927
"ACP5";0,67350755;0,8193101;0,518221;0,54404035;0,7268654;0,6521434;0,8054018;0,7957777;0,7201177;0,46729195;0,72480615;0,14670303;0,74466415;0,71457445;0,73554835;0,4724292;0,290262;0,8096383;0,63251045;0,5264117;0,5967011;0,5503731;0,4841969;0,799271725;0,779503;0,7273436;0,7103685;0,44736205;0,84391015;0,56490355
"ACP6";0,382294395;0,3895626;0,363545015;0,308531115;0,347335925;0,53245175;0,36485406;0,4048913;0,35540227;0,335254575;0,420932705;0,349359355;0,245716535;0,32079413;0,31533937;0,308216355;0,35110067;0,15696413;0,404768935;0,31756239;0,415936685;0,39079984;0,27509072;0,3762605375;0,3708989;0,28608334;0,43551835;0,35200734;0,60486995;0,18483475
"ACPP";0,7876003;0,08146873;0,3621764;0,04167078;0,8414103;0,08498099;0,5553204;0,6441073;0,04625366;0,07884524;0,7753936;0,2616013;0,07625138;0,08671739;0,8082123;0,09741248;0,04055476;0,7840064;0,1009904;0,05150533;0,05475797;0,213627;0,07506222;0,8404366;0,7318563;0,2612564;0,06479986;0,06135954;0,2742681;0,04858347
"ACPT";0,7196565;0,9016464;0,87378275;0,74916315;0,548396;0,8123654;0,8894472;0,73676105;0,84743105;0,63488095;0,57749885;0,283140315;0,83934645;0,56317395;0,72669345;0,4012039;0,273233495;0,8575321;0,5864621;0,8629476;0,52488255;0,5914293;0,63328695;0,89388445;0,89449125;0,69072995;0,6976643;0,68205995;0,9125348;0,4859678
"ACRBP";0,7560283;0,8228949;0,46614925;0,35300937;0,7925421;0,76245075;0,70337975;0,81421525;0,7782721;0,779137;0,84497125;0,2776759;0,7720183;0,675073;0,8154662;0,4720186;0,41392865;0,79891475;0,70566295;0,8142527;0,80960925;0,69649035;0,2436238;0,7975787;0,66076135;0,4274344;0,6252125;0,596871;0,8000786;0,6404631
"ACRV1";0,8122463;0,85910905;0,8439089;0,8469018;0,80655405;0,831735;0,8252795;0,8753924;0,86886495;0,8022939;0,7889421;0,7733959;0,789664;0,8391893;0,83982435;0,83930605;0,81674315;0,77204065;0,73998935;0,73309165;0,7880284;0,84197035;0,79253085;0,847454475;0,83297495;0,86255695;0,8504405;0,8133896;0,82352445;0,79699525
"ACSBG1";0,59524265;0,88396385;0,55027095;0,61146955;0,62405865;0,6428187;0,64745475;0,8676954;0,6556127;0,4916209;0,5731439;0,32248658;0,7018561;0,60197995;0,74844465;0,5071026;0,42500589;0,4927917;0,67522565;0,66175425;0,78474875;0,56122205;0,5317367;0,864699225;0,6785311;0,7348523;0,57524525;0,4632398;0,90859305;0,60699095
"ACSBG2";0,8333333;0,8779646;0,2806447;0,8848966;0,3530488;0,8228354;0,8656375;0,8939425;0,8792671;0,8470752;0,8261851;0,2149523;0,842545;0,8671278;0,8846745;0,6896829;0,4914931;0,9051772;0,5613527;0,8644239;0,8624862;0,3697647;0,8408768;0,8904449;0,8611169;0,7904132;0,8021178;0,6372567;0,8830635;0,8323981
"ACSL1";0,15779061;0,416850885;0,07055611;0,055502795;0,04493586;0,06942544;0,061092385;0,42254506;0,066204745;0,05311082;0,158250055;0,06322082;0,22439819;0,08338254;0,12539615;0,227461085;0,044388645;0,063811785;0,05099567;0,05314539;0,06988477;0,05947086;0,069906095;0,41572609;0,05838416;0,052508965;0,07237874;0,22800013;0,294398835;0,04912298
"ACSL3";0,03568345;0,05002464;0,033096145;0,02947319;0,02628773;0,045848735;0,035423365;0,03000941;0,021770875;0,034880115;0,03977894;0,041870755;0,039251925;0,03659344;0,036617545;0,03845211;0,024319895;0,03303594;0,03148144;0,029648395;0,027956985;0,02925308;0,049579225;0,0339356;0,02674388;0,02736063;0,025831075;0,02658725;0,04522177;0,025275865
"ACSL4";0,076425825;0,10214567;0,0613619;0,05819906;0,060577045;0,1234208;0,03516115;0,066046455;0,05069278;0,446712;0,3974492;0,5387494;0,088130425;0,06060974;0,089935205;0,08668528;0,040732835;0,4465946;0,06559444;0,049143455;0,1141079;0,051495855;0,5378021;0,561077725;0,04040477;0,064914705;0,5490778;0,035043505;0,088341915;0,45633265
"ACSL5";0,7816208;0,81493735;0,46437805;0,46121545;0,8214443;0,6015417;0,8690509;0,6188955;0,8494999;0,7618312;0,8464228;0,487319475;0,8029015;0,83385795;0,8368411;0,83815885;0,7062639;0,88062595;0,7348195;0,50884755;0,8677299;0,5868429;0,130421525;0,8439484;0,83959795;0,87197605;0,7766181;0,3624986;0,84224365;0,8483455
"ACSL6";0,4955081;0,9213682;0,6548191;0,881804;0,429211505;0,67836445;0,46353387;0,7325755;0,6982168;0,7674466;0,6677813;0,6541894;0,8939921;0,451210475;0,90220115;0,45176483;0,48536195;0,90160055;0,427530975;0,458635955;0,64881005;0,4659292;0,36774343;0,906049575;0,4949763;0,70195505;0,45941906;0,43930495;0,84707335;0,8960177
"ACSM1";0,50948065;0,50023765;0,37237297;0,323326825;0,103558745;0,47613245;0,269002325;0,46838703;0,4768945;0,302966905;0,46065535;0,206757615;0,441328615;0,62516545;0,38119813;0,167074005;0,26018272;0,455226915;0,359037435;0,458679335;0,451728505;0,157742545;0,49464215;0,492173975;0,26966096;0,29628911;0,320443115;0,38813973;0,58422935;0,45568996
"ACSM3";0,08411329;0,090975955;0,07113421;0,074681965;0,308328345;0,133528475;0,06342736;0,30740951;0,05546067;0,069094215;0,131909455;0,08574199;0,082820595;0,050343975;0,208452045;0,092963255;0,05084472;0,335211195;0,05535679;0,05048164;0,065151885;0,06151121;0,07561808;0,17667774;0,07064427;0,064727115;0,076657725;0,03927049;0,049657905;0,06100385
